n_threads,train_time,build_time,query_time,qps
1,0.02316122055053711,0.017496061325073243,0.13941078186035155,1836.2998656476686
2,0.014185714721679687,0.012893199920654297,0.07554268836975098,3388.8124122215945
4,0.009857177734375,0.01370086669921875,0.048386144638061526,5290.770775703117
8,0.007600069046020508,0.013024282455444337,0.025558948516845703,10016.061491390086
16,0.0061913013458251955,0.012548303604125977,0.015813875198364257,16188.315437476067
32,0.006043910980224609,0.012103128433227538,0.014313316345214844,17885.442746158868
64,0.0061378002166748045,0.012250232696533202,0.01720280647277832,14881.292794003919
128,0.0066642284393310545,0.012216472625732422,0.011425971984863281,22405.09606877556
