n_threads,train_time,build_time,query_time,qps
1,0.1575002670288086,0.05888843536376953,0.2334449291229248,428.3665546975455
2,0.07852983474731445,0.03286409378051758,0.14719080924987793,679.3902452851888
4,0.044596195220947266,0.0223238468170166,0.13530802726745605,739.0544524186685
8,0.024904489517211914,0.013767242431640625,0.19582748413085938,510.65355020940876
16,0.01625537872314453,0.011409521102905273,0.35635828971862793,280.6164550822085
32,0.013170480728149414,0.010330915451049805,0.8737108707427979,114.45433878484717
64,0.02579331398010254,0.010039329528808594,4.075500249862671,24.536865137812132
128,0.6577391624450684,0.03128385543823242,4.5458457469940186,21.998106747490475
