n_threads,train_time,build_time,query_time,qps
1,0.012256383895874023,0.008379697799682617,0.0455322265625,2196.246648793566
2,0.006125926971435547,0.004278421401977539,0.03757500648498535,2661.3435193939126
4,0.003317117691040039,0.0024979114532470703,0.03532576560974121,2830.7949813386244
8,0.03496098518371582,0.0014336109161376953,0.11150717735290527,896.8032585338735
