n_threads,train_time,build_time,query_time,qps
1,0.8851773738861084,2.9046919345855713,13.440368890762329,19.047096257599804
2,0.4521927833557129,1.4608824253082275,6.919714689254761,36.99574498317512
4,0.2297351360321045,0.7631740570068359,3.49363374710083,73.27614127051525
8,0.11762762069702148,0.40644383430480957,1.973491907119751,129.71930570195443
16,0.06413555145263672,0.26275134086608887,1.7620618343353271,145.28434531161986
32,0.0365750789642334,0.1815330982208252,2.2802813053131104,112.26685032391129
64,0.021828413009643555,0.12856006622314453,2.232006549835205,114.69500392769956
128,0.8061883449554443,0.14194583892822266,1.9125897884368896,133.84992513696426
