n_threads,train_time,build_time,query_time,qps
1,0.1861720085144043,0.802109956741333,1.2480244636535645,80.1266344629593
2,0.09624409675598145,0.4718973636627197,0.8477857112884521,117.95433523882053
4,0.051700592041015625,0.31687355041503906,0.7053742408752441,141.76871539272224
8,0.02914571762084961,0.23786306381225586,0.675147533416748,148.1157747758119
