n_threads,train_time,build_time,query_time,qps
1,0.13431835174560547,0.05244779586791992,0.11985182762145996,834.3635803021713
2,0.06760549545288086,0.031348228454589844,0.06114482879638672,1635.4612805115808
4,0.035883188247680664,0.019313812255859375,0.032361745834350586,3090.068147493277
8,0.022318124771118164,0.014373302459716797,0.021106719970703125,4737.827579974697
