n_threads,train_time,build_time,query_time,qps
1,0.060564517974853516,0.024213075637817383,0.21364283561706543,468.0709264655171
2,0.03131389617919922,0.012944936752319336,0.13747096061706543,727.4263564547039
4,0.018168926239013672,0.007693052291870117,0.08549809455871582,1169.6167091925656
8,0.011685848236083984,0.005365848541259766,0.1565537452697754,638.7582732542025
