n_threads,train_time,build_time,query_time,qps
1,0.02517390251159668,0.015729665756225586,0.08469605445861816,1180.6925439349625
2,0.014809608459472656,0.012648820877075195,0.04732465744018555,2113.063367154675
4,0.00854945182800293,0.009798765182495117,0.024210214614868164,4130.487961002511
8,0.0069141387939453125,0.009336709976196289,0.01785874366760254,5599.498030839063
