n_threads,train_time,build_time,query_time,qps
1,37.06964111328125,49.05950856208801,46.70900249481201,2.1409149127324447
2,18.352607488632202,25.00361204147339,23.524521112442017,4.250883557715036
4,9.218458652496338,12.876598596572876,11.862859964370728,8.429670442063973
8,4.677074670791626,7.0606958866119385,6.334440469741821,15.786713992763405
16,2.4926340579986572,4.16362452507019,3.5036182403564453,28.54192241841576
32,1.285698652267456,2.5103657245635986,2.4793765544891357,40.33271986013619
64,0.6875998973846436,1.7236173152923584,2.093994140625,47.75562551008511
128,0.42696523666381836,1.3380887508392334,2.143918752670288,46.64355861221339
