n_threads,train_time,build_time,query_time,qps
1,7.885575771331787,8.692824602127075,13.274182319641113,7.533420710369122
2,3.9556829929351807,4.750133991241455,6.7686378955841064,14.774021234795335
4,2.0309674739837646,2.820375919342041,3.929391384124756,25.449233793307737
8,1.099161148071289,1.8338727951049805,2.570216655731201,38.90722588580805
16,0.7144267559051514,1.3524768352508545,1.6241140365600586,61.5720311190735
32,0.390305757522583,1.0987403392791748,1.5911879539489746,62.84612685247035
64,0.2751576900482178,1.0028479099273682,1.6519057750701904,60.53614044405828
128,1.0658016204833984,0.9594621658325195,1.8285927772521973,54.686861527621645
