n_threads,train_time,build_time,query_time,qps
1,0.02110600471496582,0.01526784896850586,0.05377674102783203,1859.5399812020075
2,0.01190948486328125,0.007379055023193359,0.0587468147277832,1702.2199495133968
4,0.006136655807495117,0.004622459411621094,0.0923013687133789,1083.4075528232681
8,0.003997325897216797,0.003274679183959961,0.16082382202148438,621.7984297540264
16,0.0027282238006591797,0.0026848316192626953,0.3376462459564209,296.1679603951727
32,0.0031359195709228516,0.0031211376190185547,0.8542165756225586,117.0663305463481
64,0.00991058349609375,0.0026493072509765625,2.159086227416992,46.31588990294024
128,0.17525434494018555,0.011053323745727539,4.539483547210693,22.028937644557708
