n_threads,train_time,build_time,query_time,qps
1,31.971765756607056,46.06042838096619,45.04294395446777,2.2201035549782504
2,16.163780689239502,24.16065740585327,23.52105450630188,4.251510066149776
4,8.2669677734375,13.056765079498291,13.058747291564941,7.657702363579175
8,4.708048343658447,7.967703104019165,8.562435865402222,11.678919593904892
